id,source,annotator,kind,answer,cost_usd
spamassassin:4679,spamassassin,openai/gpt-4o-mini,spam,spam,7.455e-05
spamassassin:4135,spamassassin,openai/gpt-4o-mini,spam,spam,3.6e-05
spamassassin:4651,spamassassin,openai/gpt-4o-mini,spam,spam,5.25e-05
spamassassin:4621,spamassassin,openai/gpt-4o-mini,spam,spam,6.75e-05
spamassassin:5023,spamassassin,openai/gpt-4o-mini,spam,spam,6.87e-05
spamassassin:5474,spamassassin,openai/gpt-4o-mini,spam,spam,7.245e-05
spamassassin:4150,spamassassin,openai/gpt-4o-mini,spam,spam,4.365e-05
spamassassin:4530,spamassassin,openai/gpt-4o-mini,spam,spam,7.035e-05
spamassassin:4330,spamassassin,openai/gpt-4o-mini,spam,spam,6.945e-05
spamassassin:5098,spamassassin,openai/gpt-4o-mini,spam,spam,3.375e-05
spamassassin:4388,spamassassin,openai/gpt-4o-mini,spam,spam,0.00015855
spamassassin:5724,spamassassin,openai/gpt-4o-mini,spam,spam,5.865e-05
ceas08:8116,ceas08,openai/gpt-4o-mini,spam,spam,2.745e-05
ceas08:7953,ceas08,openai/gpt-4o-mini,spam,spam,3.66e-05
ceas08:5150,ceas08,openai/gpt-4o-mini,spam,spam,9.54e-05
ceas08:7796,ceas08,openai/gpt-4o-mini,spam,spam,3.66e-05
ceas08:4894,ceas08,openai/gpt-4o-mini,spam,spam,2.07e-05
ceas08:9838,ceas08,openai/gpt-4o-mini,phishing,phishing,2.115e-05
ceas08:8788,ceas08,openai/gpt-4o-mini,spam,spam,2.535e-05
ceas08:8667,ceas08,openai/gpt-4o-mini,phishing,phishing,2.31e-05
ceas08:9868,ceas08,openai/gpt-4o-mini,spam,spam,3.195e-05
ceas08:9735,ceas08,openai/gpt-4o-mini,spam,spam,9.525e-05
ceas08:6658,ceas08,openai/gpt-4o-mini,spam,spam,3.42e-05
ceas08:7999,ceas08,openai/gpt-4o-mini,spam,spam,2.49e-05
ceas08:8805,ceas08,openai/gpt-4o-mini,spam,spam,2.91e-05
ceas08:7742,ceas08,openai/gpt-4o-mini,spam,spam,3.375e-05
ceas08:9321,ceas08,openai/gpt-4o-mini,spam,spam,2.265e-05
ceas08:4722,ceas08,openai/gpt-4o-mini,spam,spam,3.63e-05
ceas08:4879,ceas08,openai/gpt-4o-mini,spam,spam,2.73e-05
ceas08:9306,ceas08,openai/gpt-4o-mini,spam,spam,2.79e-05
ceas08:6460,ceas08,openai/gpt-4o-mini,spam,spam,6.645e-05
ceas08:8713,ceas08,openai/gpt-4o-mini,spam,spam,2.67e-05
ceas08:5031,ceas08,openai/gpt-4o-mini,spam,spam,3.69e-05
ceas08:6041,ceas08,openai/gpt-4o-mini,spam,spam,1.845e-05
ceas08:9595,ceas08,openai/gpt-4o-mini,spam,spam,9.525e-05
ceas08:9081,ceas08,openai/gpt-4o-mini,spam,spam,3.66e-05
ceas08:7180,ceas08,openai/gpt-4o-mini,spam,spam,3.15e-05
ceas08:7153,ceas08,openai/gpt-4o-mini,spam,spam,2.61e-05
ceas08:8721,ceas08,openai/gpt-4o-mini,spam,spam,2.25e-05
ceas08:8319,ceas08,openai/gpt-4o-mini,spam,spam,3.33e-05
ceas08:6985,ceas08,openai/gpt-4o-mini,spam,spam,2.295e-05
ceas08:5156,ceas08,openai/gpt-4o-mini,spam,spam,2.04e-05
ceas08:4759,ceas08,openai/gpt-4o-mini,spam,spam,2.655e-05
ceas08:7235,ceas08,openai/gpt-4o-mini,spam,spam,2.865e-05
ceas08:4716,ceas08,openai/gpt-4o-mini,phishing,phishing,3.135e-05
ceas08:9464,ceas08,openai/gpt-4o-mini,spam,spam,2.895e-05
ceas08:5173,ceas08,openai/gpt-4o-mini,spam,spam,2.595e-05
ceas08:5333,ceas08,openai/gpt-4o-mini,spam,spam,2.325e-05
ceas08:7506,ceas08,openai/gpt-4o-mini,spam,spam,2.085e-05
ceas08:5589,ceas08,openai/gpt-4o-mini,spam,spam,2.58e-05
ceas08:9016,ceas08,openai/gpt-4o-mini,spam,spam,2.415e-05
ceas08:5523,ceas08,openai/gpt-4o-mini,spam,spam,3.66e-05
ceas08:8978,ceas08,openai/gpt-4o-mini,spam,spam,2.37e-05
ceas08:5451,ceas08,openai/gpt-4o-mini,spam,spam,2.1e-05
ceas08:6120,ceas08,openai/gpt-4o-mini,spam,spam,2.235e-05
ceas08:9221,ceas08,openai/gpt-4o-mini,spam,spam,2.25e-05
ceas08:7814,ceas08,openai/gpt-4o-mini,spam,spam,9.48e-05
ceas08:9456,ceas08,openai/gpt-4o-mini,spam,spam,9.54e-05
ceas08:6942,ceas08,openai/gpt-4o-mini,spam,spam,1.95e-05
ceas08:6043,ceas08,openai/gpt-4o-mini,spam,spam,5.55e-05
ceas08:5107,ceas08,openai/gpt-4o-mini,spam,spam,9.525e-05
ceas08:7966,ceas08,openai/gpt-4o-mini,spam,spam,3.615e-05
ceas08:6208,ceas08,openai/gpt-4o-mini,spam,spam,2.52e-05
ceas08:9802,ceas08,openai/gpt-4o-mini,spam,spam,2.58e-05
ceas08:8158,ceas08,openai/gpt-4o-mini,phishing,phishing,2.055e-05
ceas08:4723,ceas08,openai/gpt-4o-mini,spam,spam,2.1e-05
ceas08:8513,ceas08,openai/gpt-4o-mini,spam,spam,2.13e-05
ceas08:5520,ceas08,openai/gpt-4o-mini,spam,spam,2.1e-05
ceas08:7516,ceas08,openai/gpt-4o-mini,spam,spam,2.355e-05
ceas08:4449,ceas08,openai/gpt-4o-mini,spam,spam,3.24e-05
ceas08:6735,ceas08,openai/gpt-4o-mini,spam,spam,9.48e-05
ceas08:8793,ceas08,openai/gpt-4o-mini,spam,spam,2.055e-05
ceas08:8096,ceas08,openai/gpt-4o-mini,spam,spam,2.445e-05
ceas08:6158,ceas08,openai/gpt-4o-mini,spam,spam,2.085e-05
ceas08:7745,ceas08,openai/gpt-4o-mini,spam,spam,2.715e-05
ceas08:8207,ceas08,openai/gpt-4o-mini,spam,spam,3.63e-05
ceas08:7695,ceas08,openai/gpt-4o-mini,spam,spam,2.97e-05
ceas08:5235,ceas08,openai/gpt-4o-mini,spam,spam,1.905e-05
ceas08:9665,ceas08,openai/gpt-4o-mini,spam,spam,2.475e-05
ceas08:5970,ceas08,openai/gpt-4o-mini,spam,spam,2.295e-05
ceas08:4964,ceas08,openai/gpt-4o-mini,spam,spam,2.22e-05
ceas08:5625,ceas08,openai/gpt-4o-mini,spam,spam,3.165e-05
ceas08:4956,ceas08,openai/gpt-4o-mini,spam,spam,9.54e-05
ceas08:8072,ceas08,openai/gpt-4o-mini,spam,spam,4.455e-05
ceas08:4505,ceas08,openai/gpt-4o-mini,spam,spam,1.935e-05
ceas08:5464,ceas08,openai/gpt-4o-mini,spam,spam,2.04e-05
ceas08:4848,ceas08,openai/gpt-4o-mini,spam,spam,1.95e-05
ceas08:7830,ceas08,openai/gpt-4o-mini,spam,spam,3.12e-05
ceas08:4593,ceas08,openai/gpt-4o-mini,spam,spam,1.98e-05
ceas08:8807,ceas08,openai/gpt-4o-mini,spam,spam,9.54e-05
ceas08:9136,ceas08,openai/gpt-4o-mini,phishing,phishing,4.785e-05
ceas08:9683,ceas08,openai/gpt-4o-mini,spam,spam,3.105e-05
ceas08:7500,ceas08,openai/gpt-4o-mini,spam,spam,2.205e-05
ceas08:8489,ceas08,openai/gpt-4o-mini,spam,spam,9.525e-05
ceas08:6006,ceas08,openai/gpt-4o-mini,spam,spam,9.48e-05
ceas08:6755,ceas08,openai/gpt-4o-mini,phishing,phishing,2.655e-05
ceas08:9635,ceas08,openai/gpt-4o-mini,spam,spam,2.295e-05
ceas08:5837,ceas08,openai/gpt-4o-mini,spam,spam,3.285e-05
ceas08:7533,ceas08,openai/gpt-4o-mini,spam,spam,2.88e-05
ceas08:5352,ceas08,openai/gpt-4o-mini,spam,spam,2.805e-05
ceas08:9759,ceas08,openai/gpt-4o-mini,spam,spam,3.75e-05
ceas08:5687,ceas08,openai/gpt-4o-mini,spam,spam,9.48e-05
ceas08:4434,ceas08,openai/gpt-4o-mini,spam,spam,2.505e-05
ceas08:8588,ceas08,openai/gpt-4o-mini,spam,spam,3.63e-05
ceas08:8692,ceas08,openai/gpt-4o-mini,spam,spam,2.595e-05
ceas08:7154,ceas08,openai/gpt-4o-mini,spam,spam,2.31e-05
ceas08:5965,ceas08,openai/gpt-4o-mini,spam,spam,2.475e-05
ceas08:5863,ceas08,openai/gpt-4o-mini,spam,spam,3.225e-05
ceas08:8743,ceas08,openai/gpt-4o-mini,spam,spam,2.805e-05
ceas08:4750,ceas08,openai/gpt-4o-mini,spam,spam,2.115e-05
ceas08:6890,ceas08,openai/gpt-4o-mini,phishing,phishing,2.355e-05
ceas08:9201,ceas08,openai/gpt-4o-mini,spam,spam,3.51e-05
ceas08:9194,ceas08,openai/gpt-4o-mini,spam,spam,9.525e-05
ceas08:5893,ceas08,openai/gpt-4o-mini,spam,spam,2.76e-05
ceas08:5547,ceas08,openai/gpt-4o-mini,spam,spam,3.18e-05
ceas08:8759,ceas08,openai/gpt-4o-mini,phishing,phishing,2.115e-05
ceas08:8200,ceas08,openai/gpt-4o-mini,spam,spam,2.175e-05
ceas08:7096,ceas08,openai/gpt-4o-mini,spam,spam,2.745e-05
ceas08:6996,ceas08,openai/gpt-4o-mini,spam,spam,2.76e-05
ceas08:4459,ceas08,openai/gpt-4o-mini,spam,spam,2.73e-05
ceas08:6685,ceas08,openai/gpt-4o-mini,spam,spam,2.175e-05
ceas08:6239,ceas08,openai/gpt-4o-mini,spam,spam,2.415e-05
ceas08:6636,ceas08,openai/gpt-4o-mini,spam,spam,2.22e-05
ceas08:8421,ceas08,openai/gpt-4o-mini,spam,spam,2.865e-05
ceas08:9244,ceas08,openai/gpt-4o-mini,spam,spam,9.54e-05
ceas08:5959,ceas08,openai/gpt-4o-mini,spam,spam,2.385e-05
ceas08:8528,ceas08,openai/gpt-4o-mini,spam,spam,3.705e-05
ceas08:8722,ceas08,openai/gpt-4o-mini,spam,spam,3.135e-05
ceas08:5458,ceas08,openai/gpt-4o-mini,spam,spam,2.055e-05
ceas08:8965,ceas08,openai/gpt-4o-mini,spam,spam,2.385e-05
ceas08:9862,ceas08,openai/gpt-4o-mini,spam,spam,9.525e-05
ceas08:6815,ceas08,openai/gpt-4o-mini,spam,spam,9.54e-05
ceas08:9396,ceas08,openai/gpt-4o-mini,spam,spam,2.97e-05
ceas08:6756,ceas08,openai/gpt-4o-mini,spam,spam,3.705e-05
ceas08:5527,ceas08,openai/gpt-4o-mini,spam,spam,3.09e-05
ceas08:5602,ceas08,openai/gpt-4o-mini,spam,spam,9.48e-05
ceas08:4852,ceas08,openai/gpt-4o-mini,spam,spam,2.16e-05
ceas08:8073,ceas08,openai/gpt-4o-mini,phishing,phishing,2.235e-05
ceas08:6450,ceas08,openai/gpt-4o-mini,spam,spam,3.045e-05
ceas08:8600,ceas08,openai/gpt-4o-mini,spam,spam,2.295e-05
ceas08:5924,ceas08,openai/gpt-4o-mini,phishing,phishing,2.655e-05
ceas08:4799,ceas08,openai/gpt-4o-mini,spam,spam,5.37e-05
ceas08:7857,ceas08,openai/gpt-4o-mini,spam,spam,9.525e-05
ceas08:8683,ceas08,openai/gpt-4o-mini,phishing,phishing,2.19e-05
ceas08:4827,ceas08,openai/gpt-4o-mini,spam,spam,3.105e-05
ceas08:6205,ceas08,openai/gpt-4o-mini,spam,spam,2.13e-05
ceas08:6655,ceas08,openai/gpt-4o-mini,spam,spam,9.525e-05
ceas08:6907,ceas08,openai/gpt-4o-mini,spam,spam,2.91e-05
ceas08:6154,ceas08,openai/gpt-4o-mini,spam,spam,2.79e-05
ceas08:8390,ceas08,openai/gpt-4o-mini,spam,spam,2.565e-05
ceas08:5238,ceas08,openai/gpt-4o-mini,spam,spam,3.315e-05
ceas08:5601,ceas08,openai/gpt-4o-mini,spam,spam,9.48e-05
ceas08:7388,ceas08,openai/gpt-4o-mini,spam,spam,2.175e-05
ceas08:7380,ceas08,openai/gpt-4o-mini,spam,spam,2.955e-05
ceas08:5395,ceas08,openai/gpt-4o-mini,spam,spam,1.905e-05
ceas08:7022,ceas08,openai/gpt-4o-mini,spam,spam,3.15e-05
ceas08:9007,ceas08,openai/gpt-4o-mini,spam,spam,3.03e-05
ceas08:8964,ceas08,openai/gpt-4o-mini,spam,spam,9.54e-05
ceas08:5015,ceas08,openai/gpt-4o-mini,phishing,phishing,3.105e-05
ceas08:7890,ceas08,openai/gpt-4o-mini,phishing,phishing,2.46e-05
ceas08:6214,ceas08,openai/gpt-4o-mini,spam,spam,4.875e-05
ceas08:7037,ceas08,openai/gpt-4o-mini,spam,spam,3.45e-05
